Campaign ID,Parent Campaign ID,Member Type,Member Status,Lead ID,Member First Associated Date,Member Status Update Date,Member First Responded Date,Responded,Title,Company,Account Owner,Street Line 3,Country,State/Province,Campaign Name
70130000000iIpu,,Lead,Downloaded Document,00Q30000018iJJM,6/17/15,6/24/15,6/17/15,1,Project Manager,Polaris Software Lab Ltd.,,,india,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q30000018iJL8,6/18/15,6/18/15,6/18/15,1,"Quadro, Certified Project Manager PMI",almaviva,,,Italy,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q30000018j4XU,6/22/15,6/22/15,6/22/15,1,,Cognizant Technology Solutions,,,United States,NJ,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q30000018jN89,6/17/15,6/17/15,6/17/15,1,Database Domain Architect,CISCO SYSTEMS INC.,,,United States,CA,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001AIbM8,6/18/15,6/18/15,6/18/15,1,,ESPRIT,,,Tunisia,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001AJ75x,6/25/15,6/25/15,6/25/15,1,ehCOS Business Development Manager,everis business consulting,,,Spain,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001AJDhj,6/17/15,6/17/15,6/17/15,1,,CavBrem,,,New Zealand,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001AJScI,6/21/15,9/20/15,6/21/15,1,,SDS Clinical Trials,,,United States,CA,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001AJWZu,6/17/15,6/17/15,6/17/15,1,,AT&T,,,United States,TX,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001AJfpH,6/18/15,6/18/15,6/18/15,1,,Societe Generale,,,Europe,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001AJu63,6/18/15,6/18/15,6/18/15,1,,NoName,,,United Kingdom,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001AK0vD,6/18/15,6/18/15,6/18/15,1,,atitude rio,,,Brazil,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001AKBTu,6/17/15,6/17/15,6/17/15,1,Unit Head - IT,Mayo Foundation for Medical Education and Research,,,United States,MN,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001AKBUn,6/17/15,6/17/15,6/17/15,1,Sr Manager,Cisco Systems,,,United States,DC,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001AKIWJ,6/18/15,6/18/15,6/18/15,1,Manager - Technology Strategy & Architecture,Deloitte Services LP,,,United States,NY,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001AKJd6,6/18/15,6/18/15,6/18/15,1,Biometrics Software Engineer,Genentech,,,,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001AKPPX,6/17/15,6/17/15,6/17/15,1,,ZettaMine Technologies,,,India,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001AKXu6,6/17/15,6/17/15,6/17/15,1,,Marriott International Inc,,,United States,MD,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001AL9VW,6/20/15,6/20/15,6/20/15,1,Co-Founder & Managing Director,PointGreen Business,,,France,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001ALEKf,6/17/15,6/21/15,6/17/15,1,Huawei Telecom Integrated Solutions (HTIS)Principal Consultant and Business Intelligence Practice Ma,Huawei,,,UNITED ARAB EMIRATES,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001BEyQ2,6/18/15,6/18/15,6/18/15,1,,European Dynamics,,,Greece,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001BEyiL,6/17/15,6/17/15,6/17/15,1,Systems Engineer,Harris,,,United States,FL,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001BFBik,6/17/15,6/17/15,6/17/15,1,"Manager, Engineering Systems",eBay,,,,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001BFG4n,6/18/15,6/18/15,6/18/15,1,Enterprise Architect,NCR Corporation,,,United States,Georgia,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001BFG57,6/18/15,6/18/15,6/18/15,1,Software Engineer,Royal Cyber,,,Pakistan,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001BFJ0o,6/25/15,6/25/15,6/25/15,1,consultant,North Plains Systems Inc.,,,UK,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001BFS5a,6/26/15,6/26/15,6/26/15,1,,DOS,,,South Africa,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001BFaXQ,6/25/15,11/2/15,6/25/15,1,"Doctor, Principal Consultant",Mansystems,,,Germany,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001BFxOy,6/1/15,6/1/15,6/1/15,1,Yo,cg,,,United States,NY,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001BFxpr,6/30/15,6/30/15,6/30/15,1,,Hivext LLC,,,Russian Federation,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001BGuJx,6/18/15,6/18/15,6/18/15,1,,HCL Technologies,,,United States,CA,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001BGuul,12/28/15,12/28/15,12/28/15,1,Business Development,Apprenda,,,United States,NY,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001BH0jN,6/17/15,6/17/15,6/17/15,1,,Optum,,,United States,MN,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001BHPOJ,6/17/15,6/17/15,6/17/15,1,,Misfit,,,United States,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001BHPXQ,6/18/15,6/18/15,6/18/15,1,ceo,Egypt Excellence Center,,,Egypt,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001BHRdc,10/8/15,10/8/15,10/8/15,1,VP,Merrill Lynch,,,United States,NC,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001BIO1e,8/28/15,8/28/15,8/28/15,1,"Consulting Systems Engineer, UCS and Datacentre",Cisco Systems,,,United Kingdom,CA,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001BIars,6/18/15,6/18/15,6/18/15,1,,CLR,,,United States,NJ,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001BIcHv,11/9/15,11/9/15,11/9/15,1,,no company,,,United States,MA,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001CfG0x,6/17/15,9/14/15,6/17/15,1,Lead Software Architect,"Huawei Technologies Co., Ltd",,,China,TX,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001Cfby6,6/23/15,6/23/15,6/23/15,1,Head of Digital and Integration Consulting,"Capgemini, Inc.",,,UK,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001CgKRE,6/17/15,6/17/15,6/17/15,1,Mobile ICT,CNH Industrial N.V.,,,United Kingdom,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001CgTg9,6/17/15,6/17/15,6/17/15,1,Computer Scientist,U.S. Air Force HAFB,,,United States,NV,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001ChGWt,6/17/15,6/17/15,6/17/15,1,Manager,Hyperiod,,,United Kingdom,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001ChISZ,6/18/15,6/18/15,6/18/15,1,Chief Technology Officer/Senior Vice President,Fidelity Investments,,,United States,MA,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001ChS7O,2/9/16,2/9/16,2/9/16,1,cto,Atos,,,France,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001ChTHO,6/18/15,6/18/15,6/18/15,1,CEO,Oblakoteka,,,Russia,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001ChTXq,6/5/15,6/5/15,6/5/15,1,Sr Manager,Zoetis,,,United States,IL,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001ChmjS,6/25/15,6/25/15,6/25/15,1,,Discovery,,,South Africa,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001DqLeb,9/28/15,9/28/15,9/28/15,1,Director Engineering,Champion Solutions Group Inc.,,,United States,FL,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001DqVB3,9/29/15,9/29/15,9/29/15,1,Solutions Manager - Cloud,FUJITSU,,,United States,VA,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001DqZOt,9/30/15,9/30/15,9/30/15,1,Head of Strategic Consulting,Red Hat,,,Germany,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001DtKjZ,6/17/15,6/17/15,6/17/15,1,IT Infrastructures Services Porfolio & Catalog,Saint-Gobain,,,United States,PA,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001Du6bT,6/17/15,6/17/15,6/17/15,1,,Mayo Regional Hospital,,,Canada,ME,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001Du6jh,6/17/15,6/17/15,6/17/15,1,"Director, Information Technology",Safeway Inc,,,United States,CA,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001Du6t8,6/17/15,6/17/15,6/17/15,1,"Senior Vice President and Manager, Middleware Engineering",Citigroup Inc.,,,United States,NY,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001Du6tD,6/17/15,6/17/15,6/17/15,1,Developer/Engineer,Cisco,,,,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001Du73m,6/17/15,6/17/15,6/17/15,1,Director of Operations,Cancer Care Ontario,,,Canada,ON,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001Du74G,6/17/15,6/17/15,6/17/15,1,"Vice President, IT Application Development",Safeway Inc,,,United States,California,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001Du74a,6/17/15,6/17/15,6/17/15,1,"Vice President, Online Banking","SunTrust Banks, Inc.",,,United States,Georgia,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001Du76b,6/17/15,6/17/15,6/17/15,1,"Vice President, Information Technology","AutoZone, Inc",,,United States,TN,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001Du770,6/17/15,6/17/15,6/17/15,1,"Director, Software Design and Development",Bloomberg L.P.,,,United States,NJ,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001Du77K,6/17/15,6/17/15,6/17/15,1,"Director, Information Security",Capital One Financial,,,,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001Du9RB,6/18/15,6/18/15,6/18/15,1,"Vice President, Data Storage",Northern Trust Corporation,,,United States,IL,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001DuuSG,6/18/15,6/18/15,6/18/15,1,"Vice President, Compliance & Security Operations",KeyCorp,,,USA,OH,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001DuuSQ,6/18/15,6/18/15,6/18/15,1,IT architect,KBC,,,United States,NY,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001DuuSf,6/18/15,6/18/15,6/18/15,1,IT Project Manager,Kohl's Department Stores,,,,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001DuuW8,6/18/15,6/18/15,6/18/15,1,"Chief Engineer, IT",British Airways plc,,,United Kingdom,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001Duv0G,6/18/15,6/18/15,6/18/15,1,Security Engineer,Cox Enterprises,,,United States,Georgia,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001DuvXB,6/18/15,6/18/15,6/18/15,1,"Director, eCommerce Solution Delivery",Cox Enterprises,,,United States,GA,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001DvTd6,6/29/15,6/29/15,6/29/15,1,,HSCIC,,,United Kingdom,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001E1HFJ,6/23/15,6/23/15,6/23/15,1,SVP,ClearPath Networks,,,United States,NY,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001E1HG2,6/23/15,6/23/15,6/23/15,1,Applications Systems Analyst/Programmer Lead,Harris County Information Technology Center,,,United States,TX,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001E2mKp,6/25/15,6/25/15,6/25/15,1,ICT Infrastructure Designer,SNS Bank,,,,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001E2mUC,6/25/15,6/30/15,6/25/15,1,ICT Department Manager,KBC,,,,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001E2mUl,6/25/15,6/25/15,6/25/15,1,Infrastructure/Team Manager,IKEA,,,,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001E2mUq,6/25/15,6/25/15,6/25/15,1,Administrateur systèmes orange Device,orange france,,,France,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001E2mXB,6/25/15,6/25/15,6/25/15,1,"Vice President, Middleware Engineering",Northern Trust,,,United States,IL,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001E2oRE,7/17/15,9/14/15,7/17/15,1,,idealweb,,,Australia,NY,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001E2ozS,6/25/15,6/25/15,6/25/15,1,"EVP, Chief Information and Transformative Innovative Environment Officer",The Jefferson Health System,,,,GA,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001E2p0G,6/25/15,6/25/15,6/25/15,1,Chief Marketing Officer / Co-founder,"Expereo USA, Inc.expereo",,,Netherlands,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001E2p2W,6/25/15,6/25/15,6/25/15,1,Senior Enterprise Data Architect,Volkswagen,,,Germany,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001E3YFx,6/26/15,6/26/15,6/26/15,1,,Wagner AG,,,Switzerland,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001E3s9G,6/29/15,6/29/15,6/29/15,1,EAM Architect,Volkswagen,,,Germany,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001E3t5U,6/29/15,6/29/15,6/29/15,1,Department Head Data Center Operations,KBC,,,,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001E3tvB,6/29/15,6/29/15,6/29/15,1,Sr. ICt Architect,VOPAK,,,,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001E4Mti,6/29/15,6/29/15,6/29/15,1,ICT Architect Storage and Backup,KBC,,,,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001E4N5e,6/29/15,6/29/15,6/29/15,1,Technology Strategy Manager,Societe Generale,,,,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001EB88t,10/6/15,10/6/15,10/6/15,1,Consultant,Accenture,,,United States,District of Columbia,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001EBPrT,10/9/15,10/9/15,10/9/15,1,,Samsung Electronics Co,,,United States,NJ,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001ECas3,10/26/15,10/26/15,10/26/15,1,Mobile Architect,CloudBees,,,,NC,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001ECgQP,10/27/15,10/27/15,10/27/15,1,Consultant / Architect Atos Virtualization Services,Atos,,,Netherlands,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001EDFug,11/5/15,11/5/15,11/5/15,1,Senior Technical Team Lead,Ontario Teachers' Pension Plan,,,Canada,ON,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001EHn4l,6/30/15,6/30/15,6/30/15,1,,Ahram Newspaper,,,Egypt,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001EIDyC,7/2/15,7/2/15,7/2/15,1,"Development Lead, Solution Architect",METRO Group,,,,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001EIELx,7/2/15,7/2/15,7/2/15,1,Head of Infrastructure Engineering,Capital One,,,,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001EIPHv,7/6/15,7/6/15,7/6/15,1,"Manager, Information Technology (Pure Power Technologies)",Navistar,,,,SC,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001EIl64,7/14/15,7/14/15,7/14/15,1,,Standard Bank,,,South Africa,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001EIp8A,7/15/15,10/15/15,7/15/15,1,,CBPN,,,United Kingdom,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001EIroS,7/16/15,7/16/15,7/16/15,1,,Green Gorillas Consulting,,,United Kingdom,,Accelerating Enterprise Docker Strategy with Private PaaS
70130000000iIpu,,Lead,Downloaded Document,00Q3000001EKOMY,7/30/15,7/30/15,7/30/15,1,Executive Search Coordinator,Spencer Stuart,,,United States,WA,Accelerating Enterprise Docker Strategy with Private PaaS
